rd_inv,milepost,rodwycls,CASENO,ACCYR,RTE_NBR,RD_TYPE,DISTRICT,COUNTY,rur_urb,FUNC_CLS,MONTH,DAYMTH,WEEKDAY,TIME,ADMCLASS,v1event1,ACCTYPE,v2event1,IMPACT,REPORT,SEVERITY,TOT_INJ,TOT_KILL,TOT_PED,NUMVEHS,loc_type,RD_CHAR1,RDSURF,RD_REL,LIGHT,coltype1,coltype2,OBJECT1,OBJECT2,AGENCY,TIMENOTE,HAZMAT,FIRE,TIMEARR,HIT_RUN,NO_PEDS,intent,nonmvind,medcause,AC_SRMP,loc_char,weather,LATITUDE,LONGITUDE,postcode
82,48.88,6,2017054652,2017,82,NULL,5,39,R,41,12,24,7,1602,1,A,60,0,D9,1,1,0,0,0,1,4,1,3,NULL,4,50,0,74,0,1,1602,NULL,0,1628,0,0,0,0,0,48.91,.,4,46.434584,-120.34552,98953
82,52.83,1,2017000385,2017,82,NULL,5,39,U,51,1,1,7,1230,1,A,62,0,A0,1,1,0,0,0,1,4,1,4,NULL,1,50,50,69,66,1,1242,NULL,0,1242,0,0,0,0,0,52.86,.,4,46.403962,-120.280715,98953
82,59.02,6,2017023487,2017,82,NULL,5,39,R,41,6,14,3,1729,1,A,62,0,A0,2,7,2,0,0,1,5,6,1,NULL,1,50,52,69,0,1,1729,NULL,0,1739,0,0,0,0,0,59.05,.,1,46.34123,-120.17039,98932
82,62.47,6,2017012338,2017,82,NULL,5,39,R,41,3,24,5,910,1,A,33,0,A0,1,1,0,0,0,1,4,1,2,NULL,1,50,0,66,0,1,914,NULL,0,921,0,0,0,0,0,62.5,.,3,46.330221,-120.111685,98938
82,68.97,1,2017007607,2017,82,NULL,5,39,U,51,2,19,7,235,1,A,60,0,D0,1,1,0,0,0,1,4,1,2,NULL,6,50,0,74,0,1,236,NULL,0,250,0,0,0,0,0,69,.,2,46.305831,-119.998195,98944
97,60.47,8,2017034248,2017,97,NULL,5,39,R,43,9,3,7,20,1,A,71,0,A1,3,4,0,1,0,1,4,1,1,NULL,6,0,0,0,0,1,24,NULL,0,36,0,1,0,0,0,60.86,.,1,46.348671,-120.320504,98948
97,62.35,4,2017011417,2017,97,NULL,5,39,U,54,3,17,5,1919,1,C,2,A,D1,1,1,0,0,0,2,1,1,1,NULL,3,28,0,0,0,4,1920,NULL,0,1920,0,0,0,0,0,62.74,.,2,46.375246,-120.329735,98951
97,65.70999999999998,9,2017053943,2017,97,NULL,5,39,R,44,12,20,3,1725,1,R,4,A,D1,2,7,1,0,0,2,4,1,1,NULL,6,11,0,0,0,1,1731,NULL,0,1741,0,0,0,0,0,66.1,.,1,46.403013,-120.376923,98948
97,68.7,4,2017055049,2017,97,NULL,5,39,U,54,12,27,3,0,1,C,7,A,D2,1,1,0,0,0,2,1,1,1,NULL,4,28,0,0,0,3,2129,NULL,0,2153,1,0,0,0,0,69.09000000000002,.,2,46.43446,-120.419835,98951
97,73,1,2017028150,2017,97,NULL,5,39,U,52,7,13,4,1800,1,A,3,A,A1,2,7,4,0,0,3,1,1,1,NULL,1,10,30,0,0,4,1800,NULL,0,1802,1,0,0,0,0,73.39,.,1,46.498564,-120.463155,98951
97,75.19,1,2017007175,2017,97,NULL,5,39,U,52,2,15,3,430,1,A,6,N,D2,1,1,0,0,0,2,4,6,4,NULL,5,14,0,0,0,1,433,NULL,0,500,0,0,0,0,0,75.62,.,6,46.524012,-120.479057,98939
241,1.54,8,2017029060,2017,241,NULL,5,39,R,45,7,20,4,1735,1,A,62,0,D0,1,1,0,0,0,1,4,1,1,NULL,1,50,0,69,0,1,1740,NULL,0,1747,0,0,0,0,0,1.54,.,1,46.225998,-119.999594,98935
241,7.769999999999999,3,2017021680,2017,241,NULL,5,39,U,54,5,31,3,1134,1,C,3,A,D1,2,7,2,0,0,2,1,1,1,NULL,1,10,0,0,0,2,1136,NULL,0,1138,0,0,0,0,0,7.769999999999999,.,1,46.302241,-119.983657,98944
241,14.02,8,2017034240,2017,241,NULL,5,39,R,45,8,27,7,2020,1,A,4,A,A1,1,1,0,0,0,2,4,1,1,NULL,6,26,0,0,0,1,2020,NULL,0,2034,1,0,0,0,0,14.02,.,1,46.394545,-119.952711,98944
823,2.3599999999999994,5,2017024555,2017,823,NULL,5,39,U,54,6,20,2,1700,1,C,2,A,A2,1,1,0,0,0,2,1,5,1,NULL,3,28,0,0,0,2,1707,NULL,0,1710,0,0,0,0,0,1.54,.,1,46.660498,-120.524351,98942
823,3.64,5,2017026427,2017,823,NULL,5,39,U,54,7,2,7,1550,1,A,2,C,D1,1,1,0,0,0,2,1,2,1,NULL,1,10,0,0,0,1,1557,NULL,0,1606,0,0,0,0,0,2.82,.,1,46.672452,-120.514599,98942
82,28.24,1,201329866,2013,82,NULL,5,39,R,41,9,11,3,1408,1,A,27,A,D1,1,1,0,0,0,2,4,1,1,NULL,1,23,0,0,0,1,1410,NULL,0,1417,0,0,0,0,0,28.27,.,1,46.659864,-120.496332,98942
82,31.57,1,201340406,2013,82,NULL,5,39,U,51,11,23,6,1040,1,S,12,A,A1,1,1,0,0,0,2,1,1,1,NULL,1,23,0,0,0,1,1042,NULL,0,1048,0,0,0,0,0,31.6,.,1,46.628657,-120.513786,98942
82,33.97,1,201329620,2013,82,NULL,5,39,U,51,9,7,6,1406,1,A,6,A,D2,1,1,0,0,0,2,4,1,1,NULL,1,13,0,0,0,1,1406,NULL,0,1406,0,0,0,0,0,34,.,1,46.608215,-120.48856,98901
82,36.25,1,2013022211,2013,82,NULL,5,39,U,51,7,13,6,2042,1,A,33,0,A7,1,1,0,0,0,1,4,1,1,NULL,1,50,NULL,32,NULL,1,2047,NULL,0,2051,0,0,0,0,0,36.28,.,1,46.567471000000005,-120.472258,98903-1613
82,43.97,6,201343774,2013,82,NULL,5,39,R,41,12,19,4,1623,1,A,15,A,A2,1,1,0,0,0,2,4,1,1,NULL,4,11,0,0,0,1,1626,NULL,0,1658,1,0,0,0,0,44,.,1,46.485838,-120.414123,98953
82,52.90999999999999,1,2013026933,2013,82,NULL,5,39,U,51,8,21,3,1556,1,A,6,A,A1,1,1,0,0,0,3,4,1,1,NULL,1,13,13,NULL,NULL,1,1556,NULL,0,1616,0,0,0,0,0,52.94,.,1,46.403962,-120.280715,98953
82,60.48,6,2013003774,2013,82,NULL,5,39,R,41,1,26,6,400,1,A,60,0,D0,1,1,0,0,0,1,4,1,8,NULL,6,50,NULL,74,NULL,1,553,NULL,0,619,0,0,0,0,0,60.51,.,1,46.338189,-120.149857,98932
97,75.19,1,2017007174,2017,97,NULL,5,39,U,52,2,15,3,430,1,A,33,0,D7,1,1,0,0,0,2,4,6,4,NULL,5,50,50,35,35,1,433,NULL,0,500,0,0,0,0,0,75.62,.,6,46.524012,-120.479057,98939
97,75.53,2,2017044071,2017,97,NULL,5,39,U,52,10,26,4,1950,1,A,33,0,A7,1,1,0,0,0,1,4,5,1,NULL,4,50,50,35,35,1,1956,NULL,0,2005,0,0,0,0,0,75.95999999999998,02,1,46.524012,-120.479057,98939
97,75.56999999999998,2,2017016404,2017,97,NULL,5,39,U,52,4,22,6,906,1,A,33,0,A8,1,1,0,0,0,1,4,5,1,NULL,1,50,0,38,0,1,907,NULL,0,917,0,0,0,0,0,76,.,1,46.524012,-120.479057,98939
97,75.56999999999998,2,2017044072,2017,97,NULL,5,39,U,52,10,26,4,2036,1,A,6,A,D1,1,1,0,0,0,3,4,1,1,NULL,6,13,13,0,0,1,2037,NULL,0,2041,0,0,0,0,0,76,02,1,46.524012,-120.479057,98939
97,75.6,2,2017002082,2017,97,NULL,5,39,U,52,1,11,3,837,1,A,33,0,A7,1,1,0,0,0,1,4,5,3,NULL,1,50,50,35,35,1,837,NULL,0,849,0,0,0,0,0,76.03,.,2,46.524012,-120.479057,98939
97,75.65999999999998,2,2017050917,2017,97,NULL,5,39,U,52,12,3,7,435,1,R,33,0,A8,1,0,0,0,0,1,4,6,1,NULL,4,50,50,38,38,2,440,NULL,0,446,1,0,0,0,0,76.09000000000002,02,1,46.524012,-120.479057,98939
97,75.73000000000002,2,2017007172,2017,97,NULL,5,39,U,52,2,15,3,433,1,A,33,0,D7,2,7,1,0,0,1,4,6,4,NULL,4,50,0,38,0,2,433,NULL,0,434,0,0,0,0,0,76.15999999999998,02,6,46.524012,-120.479057,98939
97,75.79000000000002,99,2017001210,2017,97,NULL,5,39,U,52,1,7,6,1555,1,A,33,0,A8,1,1,0,0,0,1,4,5,3,NULL,1,50,50,35,16,1,1555,NULL,0,1555,0,0,0,0,0,76.22,.,4,46.524012,-120.479057,98939
97,75.90999999999998,99,2017005140,2017,97,NULL,5,39,U,52,2,3,5,839,1,A,33,0,A8,2,7,1,0,0,1,4,6,3,NULL,1,50,0,38,0,3,840,NULL,0,853,0,0,0,0,0,76.34000000000002,.,4,46.524012,-120.479057,98939
223,1.04,8,2017050193,2017,223,NULL,5,39,R,45,11,30,4,1555,1,A,60,0,A0,1,1,0,0,0,1,4,1,1,NULL,1,50,0,74,0,1,1602,NULL,0,1631,0,0,0,0,0,1.04,.,2,46.328398,-120.224998,98948
223,1.88,8,2017053109,2017,223,NULL,5,39,R,45,12,16,6,17,1,A,34,0,A0,2,6,1,0,0,1,4,5,1,NULL,6,50,52,73,0,1,20,NULL,0,29,0,0,0,0,0,1.88,.,1,46.328398,-120.224998,98948
223,2.24,8,2017044861,2017,223,NULL,5,39,R,45,11,1,3,326,1,A,4,A,A1,1,1,0,0,0,2,4,1,1,NULL,6,11,0,0,0,3,327,NULL,0,331,1,0,1,0,0,2.25,.,2,46.329262,-120.204505,98948
223,2.3799999999999994,8,2017036556,2017,223,NULL,5,39,R,45,9,14,4,935,1,A,4,A,D1,2,7,1,0,0,3,4,1,1,NULL,1,26,30,0,0,1,939,NULL,0,953,0,0,0,0,0,2.390000000000001,.,1,46.329262,-120.204505,98948
223,2.46,8,2017026954,2017,223,NULL,5,39,R,45,7,6,4,1553,1,A,6,A,A1,1,1,0,0,0,2,4,1,1,NULL,1,13,0,0,0,1,1553,NULL,0,1615,0,0,0,0,0,2.47,.,1,46.329262,-120.204505,98948
223,2.79,8,2017049006,2017,223,NULL,5,39,R,45,11,22,3,741,1,A,6,A,D1,1,1,0,0,0,2,4,2,2,NULL,1,13,0,0,0,1,744,NULL,0,808,1,0,0,0,0,2.8,.,2,46.329262,-120.204505,98948
223,3.14,8,2017030918,2017,223,NULL,5,39,R,45,8,3,4,1549,1,C,3,A,A1,1,1,0,0,0,2,1,1,1,NULL,1,15,0,0,0,1,1549,NULL,0,1605,0,0,0,0,0,3.15,.,1,46.337707,-120.188539,98932
223,3.67,8,2017034108,2017,223,NULL,5,39,R,45,8,27,7,1322,1,C,13,A,A1,1,1,0,0,0,2,1,1,1,NULL,1,10,30,0,0,1,1325,NULL,0,1328,0,0,0,0,0,3.6800000000000006,.,1,46.337707,-120.188539,98932
223,3.73,8,2017004409,2017,223,NULL,5,39,R,45,1,31,2,930,1,A,3,A,D1,1,1,0,0,0,2,1,1,3,NULL,1,10,23,0,0,1,932,NULL,0,935,0,0,0,0,0,3.7400000000000007,.,4,46.337707,-120.188539,98932
241,1.1,8,2017019467,2017,241,NULL,5,39,R,45,5,15,1,1652,1,A,33,0,D7,1,1,0,0,0,1,4,1,1,NULL,1,50,0,32,0,1,1652,NULL,0,1701,0,0,0,0,0,1.1,.,1,46.225998,-119.999594,98935
241,1.44,8,2017036856,2017,241,NULL,5,39,R,45,9,15,5,2030,1,A,33,0,D7,1,1,0,0,0,1,4,2,1,NULL,6,50,0,38,0,1,2046,NULL,0,2058,0,0,0,0,0,1.44,.,1,46.225998,-119.999594,98935
241,1.6,8,2017002000,2017,241,NULL,5,39,R,45,1,12,4,1531,1,A,50,0,A0,2,7,1,0,0,1,4,1,3,NULL,1,52,50,0,69,1,1532,NULL,0,1533,0,0,0,0,0,1.6,.,1,46.225998,-119.999594,98935
241,2.02,8,2017033915,2017,241,NULL,5,39,R,45,8,25,5,1226,1,A,6,A,D1,2,7,2,0,0,2,7,1,1,NULL,1,13,0,0,0,1,1231,NULL,0,1245,0,0,0,0,0,2.02,.,1,46.240459,-119.999516,98935
241,2.18,8,2017001817,2017,241,NULL,5,39,R,45,1,10,2,530,1,A,34,0,A0,1,1,0,0,0,1,4,1,3,NULL,6,50,0,18,0,2,540,NULL,0,548,0,0,0,0,0,2.18,.,1,46.240459,-119.999516,98935
241,2.23,8,2017038359,2017,241,NULL,5,39,R,45,9,25,1,1811,1,B,7,Q,B1,1,1,0,0,0,2,1,1,1,NULL,3,10,0,0,0,1,1811,NULL,0,1830,0,0,0,0,0,2.23,.,1,46.240459,-119.999516,98935
241,2.23,8,2017035208,2017,241,NULL,5,39,R,45,9,3,7,1943,1,G,2,C,A1,1,1,0,0,0,2,1,1,1,NULL,3,15,50,0,66,1,1946,NULL,0,2000,0,0,0,0,0,2.23,.,1,46.240459,-119.999516,98935
241,2.6,8,2017028641,2017,241,NULL,5,39,R,45,7,18,2,1112,1,A,6,A,D1,1,1,0,0,0,2,7,1,1,NULL,1,13,0,0,0,1,1112,NULL,0,1132,0,0,0,0,0,2.6,.,1,46.240459,-119.999516,98935
241,2.73,8,2017044506,2017,241,NULL,5,39,R,45,10,30,1,1730,1,A,6,B,D1,1,1,0,0,0,2,1,1,1,NULL,1,16,0,0,0,1,1730,NULL,0,1745,0,0,0,0,0,2.73,.,1,46.240459,-119.999516,98935
241,3.22,8,2017002684,2017,241,NULL,5,39,R,45,1,17,2,1645,1,A,6,A,D1,1,1,0,0,0,2,4,1,4,NULL,6,13,0,0,0,1,1645,NULL,0,1710,0,0,0,0,0,3.22,.,9,46.254896,-119.999444,98935
241,3.23,8,2017036071,2017,241,NULL,5,39,R,45,9,10,7,1456,1,A,12,A,A1,1,1,0,0,0,2,1,1,1,NULL,1,10,0,0,0,1,1503,NULL,0,1511,0,0,0,0,0,3.23,.,1,46.254896,-119.999444,98935
241,3.71,8,2017005879,2017,241,NULL,5,39,R,45,2,8,3,1133,1,A,6,A,D1,1,1,0,0,0,2,4,1,3,NULL,1,13,0,0,0,1,1134,NULL,0,1150,0,0,0,0,0,3.71,.,4,46.254896,-119.999444,98935
241,3.8,8,2017037078,2017,241,NULL,5,39,R,45,9,17,7,1700,1,A,6,A,D1,1,1,0,0,0,2,4,1,1,NULL,1,13,0,0,0,1,1701,NULL,0,1707,0,0,0,0,0,3.8,.,2,46.254896,-119.999444,98935
241,4.14,8,2017043721,2017,241,NULL,5,39,R,45,10,25,3,756,1,A,6,A,A1,2,6,1,0,0,2,4,1,1,NULL,1,13,0,0,0,1,756,NULL,0,807,0,0,0,0,0,4.14,.,5,46.269433,-119.99931399999998,98944
241,4.740000000000001,3,2017037971,2017,241,NULL,5,39,U,55,9,22,5,1303,1,A,6,Q,D1,2,7,1,0,0,2,5,1,1,NULL,1,14,0,0,0,1,1308,NULL,0,1316,0,0,0,0,0,4.740000000000001,.,1,46.269433,-119.99931399999998,98944
241,4.969999999999999,3,2017031037,2017,241,NULL,5,39,U,55,8,3,4,1559,1,A,33,0,A7,1,1,0,0,0,1,4,1,1,NULL,1,50,0,32,0,1,1604,NULL,0,1619,0,0,0,0,0,4.969999999999999,.,1,46.269433,-119.99931399999998,98944
241,5.96,3,2017020534,2017,241,NULL,5,39,U,55,5,22,1,818,1,G,2,C,A1,1,1,0,0,0,2,3,1,1,NULL,1,15,0,0,0,1,823,NULL,0,830,0,0,0,0,0,5.96,.,1,46.283852,-119.999224,98944
241,6.37,3,2017012336,2017,241,NULL,5,39,U,55,3,23,4,710,1,A,6,Q,A1,1,1,0,0,0,2,1,1,1,NULL,1,14,0,0,0,3,714,NULL,0,725,0,0,0,0,0,6.37,.,1,46.298302,-119.9991,98944
241,7.25,3,2017036953,2017,241,NULL,5,39,U,55,9,15,5,2003,1,B,2,D,B1,1,1,0,0,0,2,1,1,1,NULL,4,10,0,0,0,1,2006,NULL,0,2006,1,0,0,0,0,7.25,.,1,46.302241,-119.983657,98944
241,7.46,3,2017014726,2017,241,NULL,5,39,U,54,4,11,2,1547,1,C,5,A,D1,1,1,0,0,0,2,1,3,1,NULL,1,10,0,0,0,1,1547,NULL,0,1558,0,0,0,0,0,7.46,.,1,46.302241,-119.983657,98944
241,7.480000000000001,3,2017013641,2017,241,NULL,5,39,U,54,4,2,7,324,1,A,33,0,A0,1,0,0,0,0,1,4,1,1,NULL,4,50,0,16,0,1,704,NULL,0,726,1,0,0,0,0,7.480000000000001,.,1,46.302241,-119.983657,98944
241,7.67,3,2017051255,2017,241,NULL,5,39,U,54,12,4,1,1154,1,A,5,Q,D1,1,1,0,0,0,3,4,1,1,NULL,1,30,30,0,0,1,1154,NULL,0,1154,0,0,0,0,0,7.67,.,1,46.302241,-119.983657,98944
241,7.94,3,2017039047,2017,241,NULL,5,39,U,54,9,29,5,741,1,S,5,A,A6,1,1,0,0,0,2,2,NULL,1,NULL,1,11,0,0,0,2,741,NULL,0,744,0,0,0,0,0,7.94,.,1,46.302241,-119.983657,98944
241,7.96,3,2017037173,2017,241,NULL,5,39,U,54,9,28,4,1404,1,A,50,0,A1,2,7,1,0,0,2,1,1,1,NULL,1,52,23,0,0,1,1405,NULL,0,1409,0,0,0,0,0,7.96,.,1,46.302241,-119.983657,98944
241,7.96,3,2017000104,2017,241,NULL,5,39,U,54,1,18,3,2010,1,A,6,Q,E1,1,1,0,0,0,2,1,1,4,NULL,4,14,0,0,0,2,2011,NULL,0,2020,0,0,0,0,0,7.96,.,6,46.302241,-119.983657,98944
241,7.96,3,2017048636,2017,241,NULL,5,39,U,54,11,20,1,1917,1,Q,16,A,E1,1,1,0,0,0,2,1,1,1,NULL,4,14,0,0,0,1,1917,NULL,0,1935,1,0,0,0,0,7.96,.,1,46.302241,-119.983657,98944
241,7.96,3,2017005966,2017,241,NULL,5,39,U,54,2,8,3,1715,1,A,6,A,E1,1,1,0,0,0,2,1,1,4,NULL,4,13,0,0,0,2,1716,NULL,0,1727,0,0,0,0,0,7.96,.,4,46.302241,-119.983657,98944
241,7.96,3,2017004500,2017,241,NULL,5,39,U,54,1,31,2,744,1,A,6,A,A1,2,7,2,0,0,2,1,1,3,NULL,1,13,0,0,0,2,744,NULL,0,747,0,0,0,0,0,7.96,.,4,46.302241,-119.983657,98944
241,8.29,3,2017051539,2017,241,NULL,5,39,U,54,12,5,2,1755,1,A,13,A,D1,2,7,1,0,0,3,1,1,1,NULL,4,10,30,0,0,1,1800,NULL,0,1813,0,0,0,0,0,8.29,.,1,46.312876,-119.978284,98944
241,8.29,3,2017032597,2017,241,NULL,5,39,U,54,8,15,2,1529,1,C,13,A,D1,1,1,0,0,0,3,1,1,1,NULL,1,28,30,0,0,1,1529,NULL,0,1548,0,0,0,0,0,8.29,.,1,46.312876,-119.978284,98944
241,8.8,3,2017003234,2017,241,NULL,5,39,U,54,1,19,4,1235,1,A,13,A,D1,2,6,3,0,0,2,1,1,2,NULL,1,10,0,0,0,1,1240,NULL,0,1251,0,0,0,0,0,8.8,.,5,46.312876,-119.978284,98944
241,8.8,3,2017039320,2017,241,NULL,5,39,U,54,9,30,6,436,1,A,2,A,A1,1,1,0,0,0,2,1,NULL,1,NULL,6,10,0,0,0,2,436,NULL,0,436,1,0,0,0,0,8.8,.,1,46.312876,-119.978284,98944
241,8.8,3,2017047600,2017,241,NULL,5,39,U,54,11,14,2,1741,1,A,12,A,D1,1,1,0,0,0,2,1,1,1,NULL,4,10,0,0,0,1,1750,NULL,0,1750,0,0,0,0,0,8.8,.,1,46.312876,-119.978284,98944
241,8.99,3,2017040129,2017,241,NULL,5,39,U,54,10,4,3,1831,1,A,99,0,A1,1,1,0,0,0,1,4,1,1,NULL,1,56,50,0,10,1,1840,NULL,0,1840,0,0,0,0,0,8.99,.,1,46.312876,-119.978284,98944
241,9.3,3,2017013777,2017,241,NULL,5,39,R,45,4,4,2,1715,1,C,13,A,D1,2,6,2,0,0,2,1,1,1,NULL,1,28,0,0,0,1,1718,NULL,0,1723,0,0,0,0,0,9.3,.,1,46.327225,-119.978529,98944
241,9.33,8,2017042809,2017,241,NULL,5,39,R,45,10,19,4,1800,1,A,6,A,D1,2,7,1,0,0,2,4,2,2,NULL,6,13,0,0,0,3,1802,NULL,0,1830,0,0,0,0,0,9.33,.,3,46.327225,-119.978529,98944
241,10.22,8,2017038753,2017,241,NULL,5,39,R,45,9,26,2,741,1,C,3,A,D1,2,7,2,0,0,2,1,3,1,NULL,1,10,50,0,32,1,746,NULL,0,754,0,0,0,0,0,10.22,.,1,46.342778,-119.979047,98944
241,10.24,8,2017014259,2017,241,NULL,5,39,R,45,4,7,5,254,1,A,33,0,D7,1,1,0,0,0,1,4,2,1,NULL,6,50,0,38,0,3,300,NULL,0,305,0,0,0,0,0,10.24,.,1,46.342778,-119.979047,98944
241,10.26,8,2017038754,2017,241,NULL,5,39,R,45,9,26,2,557,1,C,13,A,D1,1,1,0,0,0,2,1,3,1,NULL,1,10,0,0,0,1,602,NULL,0,625,0,0,0,0,0,10.26,.,1,46.342778,-119.979047,98944
241,11.68,8,2017044590,2017,241,NULL,5,39,R,45,10,30,1,1403,1,C,50,0,E1,1,1,0,0,0,1,1,1,1,NULL,1,52,0,0,0,1,1404,NULL,0,1417,0,0,0,0,0,11.68,.,1,46.356211,-119.979071,98944
241,11.68,8,2017014725,2017,241,NULL,5,39,R,45,4,10,1,608,1,A,50,0,D0,1,0,0,0,0,1,5,6,1,NULL,6,52,50,0,18,1,701,NULL,0,743,1,0,0,0,0,11.68,.,1,46.356211,-119.979071,98944
241,12.43,8,2017045330,2017,241,NULL,5,39,R,45,11,2,4,1917,1,A,5,C,D1,1,1,0,0,0,2,6,1,2,NULL,6,10,0,0,0,1,1922,NULL,0,1930,0,0,0,0,0,12.43,.,3,46.369868,-119.97565,98944
241,15.25,8,2017012337,2017,241,NULL,5,39,R,45,3,23,4,1640,1,A,34,0,A0,1,1,0,0,0,1,4,1,1,NULL,1,50,0,59,0,1,1643,NULL,0,1703,0,0,0,0,0,15.25,.,1,46.407977,-119.948941,98944
241,16.5,8,2017051993,2017,241,NULL,5,39,R,45,12,8,5,1000,1,A,60,0,D0,1,1,0,0,0,1,4,1,9,NULL,9,50,0,74,0,1,1127,NULL,0,1134,0,0,0,0,0,16.5,.,0,46.421656,-119.94376499999998,98944
410,87.85,8,2017036621,2017,410,NULL,5,39,R,45,9,20,3,2126,1,A,33,0,A7,3,2,0,1,0,1,4,6,1,NULL,5,50,50,32,58,1,2127,NULL,1,2153,0,0,0,0,0,96.78,.,1,46.973867,-121.196621,98937
410,89.66,8,2017038948,2017,410,NULL,5,39,R,45,9,28,4,1620,1,A,6,A,D1,2,6,2,0,0,2,3,1,1,NULL,1,13,0,0,0,1,1620,NULL,0,1639,0,0,0,0,0,98.59,.,1,46.978363,-121.156243,98937
410,89.95,8,2017051912,2017,410,NULL,5,39,R,45,12,8,5,1917,1,A,60,0,D0,1,1,0,0,0,1,4,2,1,NULL,6,50,0,74,0,1,1922,NULL,0,1955,0,0,0,0,0,98.88,.,1,46.978363,-121.156243,98937
410,91.3,8,2017028658,2017,410,NULL,5,39,R,45,7,18,2,936,1,A,32,0,D1,1,1,0,0,0,1,4,5,1,NULL,1,85,0,0,0,1,940,NULL,0,1028,0,0,0,0,0,100.23,.,1,46.985534,-121.117779,98937
410,93.03,8,2017027222,2017,410,NULL,5,39,R,45,7,9,7,1820,1,A,34,0,A0,1,1,0,0,0,1,4,6,1,NULL,1,50,0,73,0,1,1822,NULL,0,1848,0,0,0,0,0,101.96,.,1,46.978804,-121.094444,98937
410,95.64,8,2017025573,2017,410,NULL,5,39,R,45,6,26,1,1735,1,C,13,A,A1,1,1,0,0,0,2,1,1,1,NULL,1,28,0,0,0,1,1736,NULL,0,1751,0,0,0,0,0,104.56999999999998,.,1,46.955806,-121.074843,98937
410,104.06999999999998,8,2017050304,2017,410,NULL,5,39,R,45,11,30,4,2115,1,A,50,0,A0,1,1,0,0,0,1,4,1,1,NULL,6,52,0,0,0,1,2118,NULL,0,2132,0,0,0,0,0,113,.,1,46.864698,-120.956609,98937
410,105.16,8,2017034894,2017,410,NULL,5,39,R,45,9,2,6,416,1,A,60,0,D0,1,1,0,0,0,1,4,5,1,NULL,6,50,0,74,0,1,416,NULL,0,435,0,0,0,0,0,114.09,.,1,46.851455,-120.95131200000002,98937
410,106.96,8,2017023281,2017,410,NULL,5,39,R,45,6,11,7,120,1,A,32,0,A1,1,1,0,0,0,1,4,1,1,NULL,6,86,0,0,0,1,123,NULL,0,152,0,0,0,0,0,115.89,.,1,46.838003,-120.94253799999998,98937
821,1.01,3,2017027825,2017,821,NULL,5,39,R,45,7,12,3,1505,1,A,2,A,D1,1,1,0,0,0,2,1,1,1,NULL,1,10,0,0,0,1,1508,NULL,0,1521,0,0,0,0,0,1.01,.,1,46.689835,-120.477057,98901
821,1.01,3,2017008420,2017,821,NULL,5,39,R,45,2,24,5,1713,1,A,2,A,D1,2,7,2,0,0,2,1,5,1,NULL,3,10,50,0,66,1,1715,NULL,0,1728,0,0,0,0,0,1.01,.,1,46.689835,-120.477057,98901
821,1.85,8,2017020077,2017,821,NULL,5,39,R,45,5,19,5,2246,1,A,6,A,A1,2,6,1,0,0,2,4,3,1,NULL,6,13,52,0,0,1,2247,NULL,0,2258,0,0,0,0,0,1.85,.,1,46.689835,-120.477057,98901
823,2.01,3,2017000215,2017,823,NULL,5,39,U,53,2,4,6,730,1,A,4,A,A1,1,1,0,0,0,2,4,5,4,NULL,2,26,0,0,0,2,732,NULL,0,737,0,0,0,0,0,1.13,.,2,46.660498,-120.524351,98942
823,2.01,3,2017051975,2017,823,NULL,5,39,U,53,12,8,5,1636,1,J,5,A,A1,1,1,0,0,0,2,4,5,1,NULL,4,11,0,0,0,2,1637,NULL,0,1645,0,0,0,0,0,1.13,.,1,46.660498,-120.524351,98942
823,2.16,3,2017045890,2017,823,NULL,5,39,U,53,11,6,1,1555,1,R,4,A,A1,1,1,0,0,0,2,4,5,1,NULL,1,11,0,0,0,2,1558,NULL,0,1600,1,0,0,0,0,1.28,.,1,46.660498,-120.524351,98942
823,2.25,3,2017015911,2017,823,NULL,5,39,U,53,4,20,4,1723,1,A,34,0,A0,2,7,2,0,0,1,4,1,1,NULL,1,50,50,18,66,2,1725,NULL,0,1727,0,0,0,0,0,1.37,.,1,46.660498,-120.524351,98942
823,2.29,3,2017012060,2017,823,NULL,5,39,U,53,3,22,3,854,1,C,6,C,D1,1,1,0,0,0,2,7,1,2,NULL,1,83,0,0,0,2,854,NULL,0,854,0,0,0,0,0,1.41,.,3,46.660498,-120.524351,98942
823,2.3599999999999994,5,2017014019,2017,823,NULL,5,39,U,54,4,6,4,1429,1,A,6,Q,A2,1,1,0,0,0,2,1,1,1,NULL,1,14,0,0,0,1,1429,NULL,0,1429,0,0,0,0,0,1.54,.,1,46.660498,-120.524351,98942
823,2.5,5,2017039014,2017,823,NULL,5,39,U,54,9,28,4,1347,1,A,6,A,D2,2,7,1,0,0,2,5,1,1,NULL,1,13,0,0,0,2,1347,NULL,0,1347,0,0,0,0,0,1.68,.,1,46.660498,-120.524351,98942
823,2.5,5,2017012058,2017,823,NULL,5,39,U,54,4,14,5,1755,1,A,3,C,D1,1,1,0,0,0,3,1,1,1,NULL,1,28,30,0,0,1,1755,NULL,0,1800,0,0,0,0,0,1.68,.,1,46.660498,-120.524351,98942
823,2.5,5,2017028098,2017,823,NULL,5,39,U,54,7,14,5,1512,1,A,13,C,D2,1,1,0,0,0,2,1,1,1,NULL,1,10,0,0,0,2,1513,NULL,0,1516,0,0,0,0,0,1.68,.,1,46.660498,-120.524351,98942
